Дата,№ заказа,Наименование,Количество,Доп. Расход чипов,Излишки,Виды брака_Дефект 1,Виды брака_Дефект 2,Виды брака_Дефект 3,Виды брака_Дефект 4,Виды брака_Дефект 5,Виды брака_Дефект 6,Виды брака_Дефект 7,Виды брака_Дефект 8,Виды брака_Дефект 9,Виды брака_Дефект 10,% брака,Принт 1 сторона_Дефект 11,Принт 1 сторона_Дефект 12,Брак без видимых причин,Участок,Номенклатура,Цена,кол-во брака,Общее кол-во брака,Заказ клиента,Стоимость брака
2025-02-10,25УП-001082,gAAAAABpAiBhijLYbyWxp7v9iZOZn5J4HLfKsN5vj6AhJ9jLHq2lZrGPKDcnWB0dLX_eA1hSuShZbkDCvfuLvEEqtzxkB5Wqq6CWcdZ83hnaKQyyAA-w-P0=,50.0,22.0,0.0,10.0,0,0.0,0,2,0,0,5.0,0.0,5,44.0,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,4.0,22.0,0.0,0,88.0
2025-02-10,25УП-000660,gAAAAABpAiBhWk4UTOitDC21eD4nF7jdyN7h2wa5WeMqsf4PeUwJOltCFu4ADDVY-0B3kQiEey4_FkWtoJX0z8CoQveBG6n7q3v4KneZNWw0okAXn1-XPAU=,850.0,14.0,4.0,5.0,0,0.0,0,0,0,0,0.0,0.0,5,1.18,0,0,0.0,Цех 2,Отсутствует информация,0.0,10.0,0.0,0,0.0
2025-02-10,25УП-000664,gAAAAABpAiBhPxiy7qTKG-wv7YRQFIqefnM5WJRHiwxy3jUZh8iz_T2b-Ag_NqSDUtpJbJkvv5uIGQ9gtKhCxF63i42AdzGsqlg1VR36wZqjtzGWKZfsCDY=,800.0,10.0,4.0,2.0,0,0.0,0,0,0,0,0.0,0.0,4,0.75,0,0,0.0,Цех 2,Отсутствует информация,0.0,6.0,0.0,0,0.0
2025-02-10,25УП-000661,gAAAAABpAiBhGT6pvRbwsvfrLNlrmk0dlt0r7BMY8EikwYqWfgHXhVT2XOo16QLz5cBv_ayJsgtMzTLnvp8NirvXRwNzsI959s9Q_z55hM6BDxVU7I8aH3o=,860.0,4.0,0.0,4.0,0,0.0,0,0,0,0,0.0,0.0,0,0.47,0,0,0.0,Цех 2,Отсутствует информация,0.0,4.0,0.0,0,0.0
2025-02-10,25УП-000662,gAAAAABpAiBhYmtw4FV1gzN253Nk_0HN5nsBoUDkArHkFKacDbNs7-hhcnafZqVJc3LixT2gZULc_RRVI3MI0LX3YVhLLhrLt7qxoJYmi5IXdJXlib1Sf-U=,860.0,4.0,2.0,1.0,1,0.0,0,0,0,0,0.0,0.0,0,0.23,0,0,0.0,Цех 2,Отсутствует информация,0.0,2.0,0.0,0,0.0
2025-02-10,25УП-000658,gAAAAABpAiBhf8m6-z9Cd_SOR5Ep5EBI6b2yb9X9UhtGPEpT0S8QId6ezQnbhnPXkUEaxnSoURooMq1zf_WVJKmvAuowtMisFZt02QwNf0bU6YXf68fsvpo=,790.0,20.0,5.0,13.0,0,0.0,0,0,0,0,0.0,0.0,2,1.9,0,0,0.0,Цех 2,Отсутствует информация,0.0,15.0,0.0,0,0.0
2025-02-10,25УП-000663,gAAAAABpAiBhjRLWN3rL5uPxwG50qZJP4eqlID862HeiSuiecfckULJt9QERncc90b41ji9O8VAZwNtcHwTtD5glQE1bDyHFfjASxaFPVEmnzxgNUhGpG54=,840.0,24.0,5.0,1.0,0,0.0,0,17,0,0,0.0,0.0,1,2.26,0,0,0.0,Цех 2,Отсутствует информация,0.0,19.0,0.0,0,0.0
2025-02-10,25УП-000659,gAAAAABpAiBhidCXmPRf95boVIwGJLwLVmMDm-2OqK1brSv002uBOmmPDU1EV12z3vEJfkhhKwblHGpN0XyRDeBbnvWZc9TzpqlMlMhEWnVskicBqCWmNVY=,800.0,10.0,0.0,6.0,0,0.0,0,0,0,0,0.0,0.0,4,1.25,0,0,0.0,Цех 2,Отсутствует информация,0.0,10.0,0.0,0,0.0
2025-02-10,25УП-000634,gAAAAABpAiBhmrrsetNou4o8kIZq_8PEEpNyaV_onTg_de_CdW2OttusJ4MyvhOuoeYSCJ-f6g9dnGiy2m9R8Zd3lPVj0XRp3WqqdrxMJzLtxxa3qCWzDZz0QTvIP4Jk_uY94AyQDdDV,860.0,4.0,0.0,1.0,0,0.0,0,0,0,0,0.0,0.0,3,0.47,0,0,0.0,Цех 2,Отсутствует информация,0.0,4.0,0.0,0,0.0
2025-02-10,25УП-000640,gAAAAABpAiBhfcEcrKaBM8e64fa1_qKW1tsXqhq9koAT9fNZ7zIUfUsSSxSQ_SUX1MfBaHFyH8oZhfVi5O1tIHzMgf9iNV3FH1A_lYw1Dm6YkUdhNh9DrxL_wTXoSIjJTD_rAE887nbS,810.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 2,Отсутствует информация,0.0,0.0,0.0,0,0.0
2025-02-10,25УП-000638,gAAAAABpAiBhevVEsdvr0YLUu8UGqqUaogIoCGqhd4hsgiXWu3r4KzBB-cucZyZTwdNYjgSqkc1Li4RPxD5YdOXzul0DHNRc1v01YtOJoz1ze3qWwEEOSEx-Ge1Yr7FdZiaYQDLkw18e,860.0,4.0,1.0,1.0,0,0.0,0,0,0,0,0.0,0.0,2,0.35,0,0,0.0,Цех 2,Отсутствует информация,0.0,3.0,0.0,0,0.0
2025-02-11,25УП-000618,gAAAAABpAiBhvjGyV1syTwlqqjuIShUSOqLwgfTWDrTdcrQ9nQKCvdZuDVJrBmJ6CEwh80x8uagQSmootS1ADJ0ytso9i-EjkgiHVGULYNY4dOy70sn8dD8=,550.0,26.0,1.0,21.0,1,0.0,0,2,0,0,0.0,0.0,2,4.73,0,0,0.0,Цех 2,Отсутствует информация,0.0,26.0,0.0,0,0.0
2025-02-11,25УП-000623,gAAAAABpAiBhcl0s_-4VT6UnUA3ln14iwUzMxIeNu7sBch4RhE8Ips_Af1eFALOuCkyTXnd_ipaGU6pFipshfw2dhByCbghL8Zs9VjO2HmLXQg9yhdydW7o=,560.0,16.0,0.0,6.0,0,0.0,0,0,0,0,0.0,0.0,10,2.86,0,0,0.0,Цех 2,Отсутствует информация,0.0,16.0,0.0,0,0.0
2025-02-11,25УП-000622,gAAAAABpAiBhWIEkeq_KYAbBNl8vjo78Pxep7Jp6PyASd9o8CLyxdg3k1buxzE1sAvlYStimX6rruCFzvqaHZfWrexcDwg1CRu7khgBkmyFp9WVw-taGHpc=,560.0,16.0,4.0,8.0,0,0.0,0,0,0,0,0.0,0.0,4,2.14,0,0,0.0,Цех 2,Отсутствует информация,0.0,12.0,0.0,0,0.0
2025-02-11,25УП-001132,gAAAAABpAiBhnC2NWc_422CHXt_mQOiI-xb-QyDZYC3H1F7kBAFicLxGDd_GycKqCugq7VJ3OIwEwUvDqqNPQyauMM21_d6Jgw==,100.0,8.0,3.0,5.0,0,0.0,0,0,0,0,0.0,0.0,0,5.0,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,34.0,5.0,0.0,0,170.0
2025-02-11,25УП-001026,gAAAAABpAiBhnRgOWwEw-aQ_Yw4HisNiiY469NHZyC3ONQHqPgbpGrioA3bqphJuw5VwaEEFIO18af9nFl7wUm1OsoysKO5NqwYhhtvNQ7UiIMo9rA7ntIs=,400.0,32.0,24.0,5.0,0,0.0,0,0,0,0,0.0,0.0,3,2.0,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,45.0,8.0,0.0,0,360.0
2025-02-11,25УП-000538,gAAAAABpAiBhTVLdm-9igNyggOqjtJXHVM_WKO4j4-FylJeEba8EBRvSode8efp02tdvtpUfIVmReAdFgvFBBGWe-kh0aLrb32_zeXR21d2GgN_uxL9HJIA=,20.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,42.0,0.0,0.0,0,0.0
2025-02-11,25УП-001071,gAAAAABpAiBhZQdTlHfcj9CUKN17SPPnLEr8Vu-ohCKFxz-r60YFI6cYVk1rNXqNVGgzvA_Jv1BfU574JRX-x0weHfKy5x4JAw==,162.0,18.0,18.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,16.0,0.0,0.0,0,0.0
2025-02-12,25УП-001066,gAAAAABpAiBhhtCw6e1wcNrkbEXN4fI__9f436eaWRXOBwCybJwKOpGnLahlbTsrrWIi7jadP65q9egm54dz1HLFB7USZ6wc3DgdrUd3Z_dgk_srnvr71HvqBmpCRuv46nPRT8EVAiXp,987.0,21.0,9.0,2.0,0,0.0,0,0,0,0,0.0,0.0,10,1.22,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,43.0,12.0,0.0,0,516.0
2025-02-12,25УП-001115,gAAAAABpAiBhPHJNcDwOwNEA4b05MV51sIc_JnDSAsRt49Gut5XX79RRUpYfvIdx3eG-ntQ3BMqju9rbIzggthcLfqnqPMrVhA==,50.0,4.0,3.0,1.0,0,0.0,0,0,0,0,0.0,0.0,0,2.0,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,21.0,1.0,0.0,0,21.0
2025-02-12,25УП-001110,gAAAAABpAiBhfMMfYROf5fwOfiOzDb3LYZMKHAPcEGW-bl96iQbKdCQFaoGb3LlnOP_8okRv_0CiHOfk2PYyNXoiM7yXLpVoTA==,50.0,4.0,2.0,2.0,0,0.0,0,0,0,0,0.0,0.0,0,4.0,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,19.0,2.0,0.0,0,38.0
2025-02-12,25УП-001118,gAAAAABpAiBhh1o81CSZ5IAEwd7Py1k6vMLTqAyQl7oY6AHQ7ZjzcPbRMLbEzX1nnRssXU1iLIIb_6GTBIVyBQkMaXuNV0aSow==,50.0,4.0,2.0,2.0,0,0.0,0,0,0,0,0.0,0.0,0,4.0,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,3.0,2.0,0.0,0,6.0
2025-02-12,25УП-001116,gAAAAABpAiBhllYhX2Q7QiuC-y7E0QOCbBnBALGi12a7q6zmaPaVC43ymprEszCva1gWv8Lv3GYTE-FhMiGdtHpwJgTc27pIpg==,150.0,12.0,7.0,5.0,0,0.0,0,0,0,0,0.0,0.0,0,3.33,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,3.0,5.0,0.0,0,15.0
2025-02-12,25УП-001081,gAAAAABpAiBhlgAK2DzlpkWTzOCYT58p2suQLYhQ4qvn7aBYIqdsJbXhhUv-Nn1BV0_-8oCQWb4Oz7i_fOJ2CJfM00sukO73iA==,150.0,12.0,12.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,50.0,0.0,0.0,0,0.0
2025-02-12,25УП-001117,gAAAAABpAiBhT4fvxPBMsuUGLbgXOQxbx2WZCc4ghvgrqLKBfMNHkSRC0XEJBsbe4uJfyz2EyKkfNeeZHGafP5puWeBfPpJ-tuj-fwuke2L_oG7_TkLimCg=,150.0,12.0,5.0,3.0,0,0.0,1,0,0,0,1.0,0.0,2,4.67,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,14.0,7.0,0.0,0,98.0
2025-02-12,25УП-001109,gAAAAABpAiBhqxhlZoNBz_f8xYL5yuAkIXcFVOf94mMNr3CmUiC20yDe2PZFfRAZBS_pjulQhatXa99GU2uGR4TRydCPaGovrQ==,100.0,8.0,2.0,2.0,0,0.0,2,0,0,0,0.0,0.0,2,6.0,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,50.0,6.0,0.0,0,300.0
2025-02-14,25УП-001195,gAAAAABpAiBhTEMV7VSUpmvJfVhHNxRLJgpcc0_nBD1Cxa4FP7hPoY9m5-vPP-YKJ-01hkI9A7dq-n4DhbpcMZqsFbJ5l8bGqU1wS2aNx1GuAh6p5N9Cc88=,50.0,4.0,0.0,1.0,0,0.0,0,0,0,0,0.0,0.0,3,8.0,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,48.0,4.0,0.0,0,192.0
2025-02-14,25УП-001193,gAAAAABpAiBhzy8L2fsaqiL3qX1Shkoad5amLXPtXhnz1GvG2ExESw0WTeHfaFaFZcVYmLYs7ZAr3USau-yf8omDLH3Yjlc5-w==,100.0,8.0,0.0,0.0,0,0.0,0,0,0,0,6.0,0.0,2,8.0,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,39.0,8.0,0.0,0,312.0
2025-02-14,25УП-001078,gAAAAABpAiBh34TNxAqH_7qT8mTzK67FbQTjKmgg_ttr8GvX3IhM9zHbWWpxxfJEHQj--6xDEi0lw1BTq2_foaogwSPHwl7j85z-_DGIG6fpzwIiJUOrQD0=,50.0,20.0,0.0,0.0,0,0.0,0,0,0,4,4.0,0.0,12,40.0,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,5.0,20.0,0.0,0,100.0
2025-02-17,25УП-001428,gAAAAABpAiBhrY-k3INaWDRn1ofLn8SFRYtF_RQTK2UakAIpkIySKr7txhIqsue0rOIikFyt9vuCNwDDZnporv9MwTtaSOqUeVXbd9xE0HCSHi6GlEGbo1k=,35.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,38.0,0.0,0.0,0,0.0
2025-02-17,25УП-001352,gAAAAABpAiBhgqKqcB5s_gfeR3p-o5kvQSe3tcKMdk1h4thJOfDP0UtR1pq8LHKga4PGTzwX6Uu0QoPVj_5KhZKavA6AFghjtQ==,555.0,39.0,15.0,10.0,0,0.0,0,0,0,0,8.0,0.0,6,4.32,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,24.0,24.0,0.0,0,576.0
2025-02-17,25УП-001327,gAAAAABpAiBha3Y1CvbuEHof0kP2zRwFKkbZaSRE1saJSMc_AE76PEyNKpdjU8b2fejk9nxkfGLPfgRrELeq6rYIMa682Z57itbuPR1Onpm6OzkxTd9Rh0A=,300.0,24.0,1.0,9.0,0,0.0,0,0,0,0,6.0,0.0,8,7.67,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,3.0,23.0,0.0,0,69.0
2025-02-17,25УП-001390,gAAAAABpAiBhmcASperjxjCvCFUBySeY4SKWFqvRDH-FOr1s0daX2xUmY6jdNapYw6-PlQZPmJeJoOIbNklbKpxzYCQkmmF7rQIAgVDN3JOHfM3jrPvSWgU=,200.0,16.0,0.0,5.0,0,0.0,0,0,1,0,3.0,0.0,7,8.0,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,7.0,16.0,0.0,0,112.0
2025-02-18,25УП-001328,gAAAAABpAiBhMOpSPHCmH3UX4ymxStLphZpdyLHOC-hptZnMY6dia3NXmiw1OEAxouv3cwFzBPdVcenOo7x6NrBlmju02DKYIQ==,300.0,24.0,10.0,6.0,0,0.0,2,0,0,0,0.0,0.0,6,4.67,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,37.0,14.0,0.0,0,518.0
2025-02-18,25УП-001331,gAAAAABpAiBhd82F_r61UPahUD6q1y44xnkU0xjp-OlN56-Vnap8rfyflJ8jpnrSrHVDEdsUeSZK3piBfs_awtvvFz8L6Ae-Ac4s0WaR_WLVEHlB3mhLg_Q=,500.0,40.0,38.0,0.0,0,1.0,0,0,0,0,0.0,0.0,1,0.4,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,32.0,2.0,0.0,0,64.0
2025-02-18,25УП-001350,gAAAAABpAiBhQ52k4l7A0S7hj5gTZnwCuOlqk3j2MyVi1MwH02gWLqp2dW1H__c1Rm76CvoNUCs-AqvLdi3zIRyDE4WWMAd2xA==,100.0,8.0,2.0,0.0,0,0.0,0,0,0,0,0.0,0.0,6,6.0,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,43.0,6.0,0.0,0,258.0
2025-02-18,25УП-001177,gAAAAABpAiBh96KkRYYe4jflceeAF4VlMQjBO2a_0bA8MrBjhQQiPVhWDeB7n9Bd7ilBWnMJIXd6PVg90VlpT0rlw_TbgkNZvg==,120.0,24.0,19.0,0.0,0,0.0,3,0,0,0,0.0,0.0,2,4.17,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,34.0,5.0,0.0,0,170.0
2025-02-18,25УП-001353,gAAAAABpAiBhWSrDnlmMGh2Uu9-PV-5R0g1vRmVC_l50GJYPijpE7MBfLKPNy9ByGt3Ew7LvaWEWQPyNtbgkotm_X0mJWuyadA==,570.0,132.0,41.0,3.0,0,4.0,0,0,0,0,3.0,0.0,81,15.96,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,2.0,91.0,0.0,0,182.0
2025-02-19,25УП-001427,gAAAAABpAiBhr1umbI1Q8RafKUYk7Mn8vbwIkOp-FAq8uP3oXmhXGwLRZs9R6x9gVBn7DX3Z4g0vIby2VPqGGa9HY7z2koW55_t4hnQkBkIzNfkHYvdkbnQ=,150.0,12.0,2.0,6.0,0,0.0,0,0,0,0,0.0,0.0,4,6.67,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,8.0,10.0,0.0,0,80.0
2025-02-19,25УП-001386,gAAAAABpAiBhkjv-31XG1olxCPBui-W88gcdi3x2lb3MSrkjlz8QPP2vGDpf2Y4ctS97O7SpFm0f-SI8JQqYX3Dq-bymeOYbz1VTV4vjXjowX-6UIefuf78=,700.0,2.0,0.0,2.0,0,0.0,0,0,0,0,0.0,0.0,0,0.29,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,2.0,2.0,0.0,0,4.0
2025-02-19,25УП-000796,gAAAAABpAiBh29kSFcEsxClju7hUwl6cLRUSbPIICFUIve0K2lzH3_r-yU603gPbbXX17AE5TtuZdREFbuCq_o_tN8oUWb2awS3YTxRMTzl5Q8UjGoAJqzg=,462.0,42.0,25.0,10.0,0,0.0,0,0,0,2,0.0,0.0,5,3.68,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,36.0,17.0,0.0,0,612.0
2025-02-19,25УП-001351,gAAAAABpAiBhtElBlLkGGnpRR9SmBlbjSip8D_9vtEYFXC6jHbUfTBxhf0DB9oUyKRQ-cZ0gGkBGB63a7tGhTlBRN_I19CUAdA==,553.0,51.0,28.0,4.0,0,1.0,0,0,0,0,2.0,0.0,16,4.16,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,28.0,23.0,0.0,0,644.0
2025-02-19,25УП-001288,gAAAAABpAiBhM379fKj2JSnWRLmKV_Zgo8_s6eSRz3eLXNY_YK70JAIdKN9Fjnsiyg4Xjryc4UViHFl9q4myfXZZlGeC2eLgIw==,1000.0,62.0,50.0,9.0,0,0.0,0,0,0,0,0.0,0.0,3,1.2,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,36.0,12.0,0.0,0,432.0
2025-02-19,25УП-001289,gAAAAABpAiBhaCSqgn-CD-e6Ga4ldtSdsyDHJhBaPJPxz9xVMC7Y1CKRYjR-3BGeXUhIPxqUPOOyGSzZVTu0-I1Bd2cvMR_KuQ==,1000.0,62.0,17.0,16.0,0,0.0,0,0,0,0,2.0,0.0,27,4.5,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,9.0,45.0,0.0,0,405.0
2025-02-21,25УП-001234,gAAAAABpAiBhnedxauDKEvHPcIFQcBcm8pTFrWFdr4G_yqHlUAAvocgW1NsxVPg_QlpaTObOVbs_QZXejT6gXW0MEymf31w5lfUiPo3rKpJDdbHQ__R1wq4=,3650.0,134.0,4.0,97.0,5,0.0,1,0,0,0,0.0,0.0,27,3.56,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,36.0,130.0,0.0,0,4680.0
2025-02-21,25УП-001563,gAAAAABpAiBhqqfVLJ2d3inxyVPV6J40nGAMdomJuNmi8C64jY9OB702dU8YFjTscpw0m03To5hjdHwak0do7Z-f8ulI7v2UPArb1VNDyWE470487eW8CT4=,448.0,38.0,25.0,2.0,0,0.0,0,3,0,0,6.0,0.0,2,2.9,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,31.0,13.0,0.0,0,403.0
2025-02-24,25УП-001569,gAAAAABpAiBhgjvBhPp3iP6unZg8F5Jx2YHYhdIf6oqMGSCiN0ueiQmmXoFddgdEeyMQ9GsyomypuSv5oambg1wqZSg9Yd0zKA==,100.0,8.0,8.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,10.0,0.0,0.0,0,0.0
2025-02-24,25УП-001585,gAAAAABpAiBhO8FH9Ws49w4WTGXYu7C7MfdpSEVU0-uqTNYCB88tEddLJZDOUQANLE96WXuMsxoiWG3R5Ug1hRd8ba87-T6rwro0MV9U1EjJh-Adg2mY8zk=,1.0,2.0,2.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 2,Отсутствует информация,0.0,0.0,0.0,0,0.0
2025-02-24,25УП-001471,gAAAAABpAiBhLh2h3HZ0NYEfwUpnfYrZhSHEWOXARmjZKd-Hf4EBhfTSr0jQPKrBfsVkGMouwWq2ChOgWd2vtwLCxrVn1ftG2kPNletjnses0UjkpXjDLK_GvALQ3ImkFDoANX9jcYyu,400.0,32.0,26.0,1.0,0,0.0,0,0,0,0,0.0,0.0,5,1.5,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,24.0,6.0,0.0,0,144.0
2025-02-24,25УП-001330,gAAAAABpAiBhE6AAPulBshsmSJmRg-_rkX_ymfJl9kMhu30gU0iFEApTXozR39VVuofyPfhlMMllwZ1kdo5aMr2PS7VBOmeqJg==,100.0,8.0,8.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,17.0,0.0,0.0,0,0.0
2025-02-24,25УП-001421,gAAAAABpAiBhdrz8OEwT3H-gGwz_V2WEAEkTUPeKddDiaQrsINnJ5psfrjX-r9JHzotx5mtfTYNh5YwfDz-BaZw2X_Ybm5q8j6XQ0Z0P72eGtMA2K_B0FWwu76Rx5Y6kQIUM_dgHUPwLlBmYIqKjQNWs0maSDzWDUw==,60.0,12.0,2.0,9.0,0,0.0,0,0,0,0,1.0,0.0,0,16.67,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,38.0,10.0,0.0,0,380.0
2025-02-24,25УП-001441,gAAAAABpAiBhvR0ZtGX0Vn6XMGap-RtI8aOoo6IdX10BM6UK-Vdeh93Iv4WJzt0E2rPJyGngDtryi0FjUY9PU0uqZNovkeAWaA==,150.0,12.0,9.0,0.0,0,0.0,0,0,0,0,0.0,0.0,3,2.0,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,9.0,3.0,0.0,0,27.0
2025-02-24,25УП-001257,gAAAAABpAiBhBPAvTs6VmHym4qFl-53jZxzmCWnpXXXsgsFbJqGJXUZQLLLYc88c5u7aqV8X0ggkYHgsUswqGCo04D6s0U5EzkFm6wKSQaBsP96c_e1KPJE=,50.0,4.0,3.0,1.0,0,0.0,0,0,0,0,0.0,0.0,0,2.0,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,10.0,1.0,0.0,0,10.0
2025-02-25,25УП-001438,gAAAAABpAiBh3_ZLBhxVaWZRuodxQfip_mxHNCXBIvlN6QyPoKwt5y5ySnSFbj8OkxAClm6qMnk0lXfGk8s1tr5uY2gIYmqjkJll5fpeWMOzDeyyxtRHg_U=,2000.0,16.0,8.0,0.0,0,0.0,2,0,0,0,0.0,0.0,6,0.4,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,46.0,8.0,0.0,0,368.0
2025-02-25,25УП-001389,gAAAAABpAiBhUQLb414Rl1vieMsp2O2yDcoB1EG9OFN8Kv68aXss1lOGLzyA0JV4vyebb1ITIR5k_9WJ-3_QS7vE0aFxraTUzYFOE_dHlbSAJrZ_9TpQI4o=,1500.0,66.0,20.0,17.0,0,0.0,0,0,0,0,13.0,0.0,16,3.07,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,26.0,46.0,0.0,0,1196.0
2025-02-25,25УП-001648,gAAAAABpAiBhDK3HKK7XCuQAumIN1f5G0gcS1_yS3nW6iRU5sSeuLaMeK8AbJH0ivCGwo32r48-fJxgvswYLXwfCLGD2SDOg6EfQ4VmWc54Zcx91egynJ00=,100.0,8.0,6.0,2.0,0,0.0,0,0,0,0,0.0,0.0,0,2.0,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,6.0,2.0,0.0,0,12.0
2025-02-25,25УП-001647,gAAAAABpAiBhtYFM2OowA8soyoheILyj0CJyWyQ2l8xuGPQyIzDIfcxye7KFWsEoYB2LIERs9chMyeMFi7OTlh233YFglg5C2fpwwRbZnYXvgiBPWhIv-pw=,100.0,8.0,7.0,0.0,0,0.0,0,0,0,0,1.0,0.0,0,1.0,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,29.0,1.0,0.0,0,29.0
2025-02-25,25УП-001649,gAAAAABpAiBhAWh4jTjI82UNxPDyI_eJXnSdB2UyB2tFsiP6S1QE8xGQJUqaBi-IS2GKFO1omLhZvgpPQHtJAEDBo1GKvLm_6xtAGT-czv_odqQQGaPSYH0=,100.0,8.0,6.0,0.0,0,0.0,0,0,0,0,0.0,0.0,2,2.0,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,15.0,2.0,0.0,0,30.0
2025-02-25,25УП-001594,gAAAAABpAiBhoaG0IDxqjYhWJxyolMb_JppU-6YfH-Y3EU9rvDQE-QZR8KIREWtRhyQz0YiFtqjD5cxwqj_Uf9LwivVf1b81AtCw3Y-q3rwby1RCTIFezCw=,100.0,8.0,7.0,0.0,0,0.0,0,0,0,0,0.0,0.0,1,1.0,0,0,0.0,Цех 2,80af111590ccb0bb4882e830348e598c23b502fe1846a52e83dd076f0352b868,50.0,1.0,0.0,0,50.0
